row,col,SegNum,ReachNum,BC,width,cond,cond_total
62,199,190,1,STR,25,0.081599,0.819049
63,199,190,2,STR,25,0.91834,0.91834
63,200,190,3,STR,25,0.2606,1.4190819
64,200,190,4,STR,25,0.45915,4.32715
63,200,190,5,STR,25,0.073442,1.4190819
79,126,191,1,STR,25,2.3419,3.935033
79,127,191,2,STR,25,1.281,6.729963
64,158,192,1,STR,40,0.34403,1.47553
64,159,192,2,STR,40,6.929,6.929
65,159,192,3,STR,40,0.73381,0.73381
65,160,192,4,STR,40,6.4709,6.4709
66,160,192,5,STR,40,1.363,1.363
66,161,192,6,STR,40,5.7788,5.7788
66,162,192,7,STR,40,1.19,4.8023
79,127,193,1,STR,25,2.0225,6.729963
78,127,193,2,STR,25,2.1664,2.825182
78,127,194,1,STR,100,0.010376,2.825182
78,128,194,2,STR,100,1.9024,2.52431
77,128,194,3,STR,100,3.7028,3.7028
77,129,194,4,STR,100,2.4828,2.4828
76,129,194,5,STR,100,1.3364,1.3364
76,130,194,6,STR,100,3.2746,3.2746
76,131,194,7,STR,100,4.1292,4.1292
75,131,194,8,STR,100,0.43347,0.43347
75,132,194,9,STR,100,1.26,3.112
76,132,194,10,STR,100,0.64471,0.64471
75,132,194,11,STR,100,1.852,3.112
75,133,194,12,STR,100,4.4181,4.4181
75,134,194,13,STR,100,1.0045,1.9844201
75,214,195,1,STR,15,0.060126,0.0614434
75,215,195,2,STR,15,0.052264,0.052264
75,216,195,3,STR,15,0.025026,0.025026
74,216,195,4,STR,15,0.077595,0.077595
74,217,195,5,STR,15,0.0079396,0.0331196
75,217,195,6,STR,15,0.027647,0.027647
74,217,195,7,STR,15,0.02518,0.0331196
74,218,195,8,STR,15,0.056055,0.056055
74,219,195,9,STR,15,0.049011,0.049011
74,220,195,10,STR,15,0.020136,0.020136
73,220,195,11,STR,15,0.035973,0.035973
73,221,195,12,STR,15,0.050092,0.050092
73,222,195,13,STR,15,0.064444,0.064444
72,222,195,14,STR,15,0.0047379,0.0047379
72,223,195,15,STR,15,0.031682,0.031682
73,223,195,16,STR,15,0.023559,0.023559
73,224,195,17,STR,15,0.018156,0.030405
72,224,195,18,STR,15,0.031044,0.031044
73,224,195,19,STR,15,0.012249,0.030405
73,225,195,20,STR,15,0.077685,0.08919
74,225,195,21,STR,15,0.045162,0.045162
73,225,195,22,STR,15,0.011505,0.08919
73,226,195,23,STR,15,0.0068921,0.0396151
74,226,195,24,STR,15,0.011974,0.042023
73,226,195,25,STR,15,0.032723,0.0396151
74,226,195,26,STR,15,0.010149,0.042023
74,227,195,27,STR,15,0.039767,0.039767
74,226,195,28,STR,15,0.0199,0.042023
75,226,195,29,STR,15,0.03397,0.03397
75,227,195,30,STR,15,0.013802,0.092650004
75,227,196,1,STR,15,0.0451,0.092650004
75,228,196,2,STR,15,0.061141,0.061141
75,229,196,3,STR,15,0.057274,0.057274
75,230,196,4,STR,15,0.051793,0.051793
75,231,196,5,STR,15,0.028319,0.028319
74,231,196,6,STR,15,0.022167,0.023921901
66,162,197,1,STR,40,3.6123,4.8023
67,162,197,2,STR,40,4.0155,4.0155
67,163,197,3,STR,40,6.6036,7.7646
67,164,197,4,STR,40,3.595,6.96132
75,134,198,1,STR,100,0.97992,1.9844201
74,134,198,2,STR,100,2.512,2.512
74,135,198,3,STR,100,3.2768,3.2768
74,136,198,4,STR,100,2.0182,4.6343317
74,136,199,1,STR,100,2.6125,4.6343317
74,137,199,2,STR,100,3.3972,3.3972
74,138,199,3,STR,100,3.7483,3.7483
74,139,199,4,STR,100,4.217,4.217
74,140,199,5,STR,100,2.3994,2.3994
73,140,199,6,STR,100,1.3312,1.3312
73,141,199,7,STR,100,3.5235,3.5235
73,142,199,8,STR,100,1.5473,1.5473
72,142,199,9,STR,100,2.6535,2.664609
72,143,199,10,STR,100,0.16833,2.3577552
72,143,200,1,STR,100,0.004518,2.3577552
74,231,201,1,STR,15,0.0017549,0.023921901
74,232,201,2,STR,15,0.048713,0.048713
74,233,201,3,STR,15,0.020547,0.020547
75,233,201,4,STR,15,0.044791,0.044791
75,234,201,5,STR,15,0.059977,0.216237
75,235,201,6,STR,15,0.06548,2.15061
72,143,202,1,STR,100,2.1843,2.3577552
72,144,202,2,STR,100,3.3034,3.3034
73,144,202,3,STR,100,0.016467,0.016467
73,145,202,4,STR,100,1.2952,1.2952
72,145,202,5,STR,100,1.9988,1.9988
72,146,202,6,STR,100,3.6069,4.215368
72,146,203,1,STR,100,0.59842,4.215368
72,147,203,2,STR,100,3.158,3.158
72,148,203,3,STR,100,1.2849,1.2849
71,148,203,4,STR,100,1.9385,1.9385
71,149,203,5,STR,100,3.1783,3.1783
71,150,203,6,STR,100,3.114,3.114
71,151,203,7,STR,100,2.8762,2.8762
70,151,203,8,STR,100,0.46818,0.46818
70,152,203,9,STR,100,1.8923,1.911739
71,152,203,10,STR,100,1.5114,1.5114
71,153,203,11,STR,100,0.34287,3.3949997
71,153,204,1,STR,100,3.0483,3.3949997
71,154,204,2,STR,100,3.3228,3.3228
71,155,204,3,STR,100,1.4998,1.4998
70,155,204,4,STR,100,2.1515,2.1515
70,156,204,5,STR,100,3.8978,3.8978
70,157,204,6,STR,100,1.4691,1.8994501
69,157,204,7,STR,100,0.51495,1.5427343
69,157,205,1,STR,100,0.31627,1.5427343
70,157,205,2,STR,100,0.43035,1.8994501
69,157,205,3,STR,100,0.70424,1.5427343
69,158,205,4,STR,100,3.598,3.598
69,159,205,5,STR,100,3.1508,3.1508
69,160,205,6,STR,100,2.0841,2.0841
68,160,205,7,STR,100,1.3782,1.3782
68,161,205,8,STR,100,3.3628,3.3628
68,162,205,9,STR,100,3.4086,3.4086
68,163,205,10,STR,100,2.5898,2.5898
67,163,205,11,STR,100,1.161,7.7646
67,164,205,12,STR,100,0.48642,6.96132
67,164,206,1,STR,100,1.8738,6.96132
67,164,207,1,STR,100,1.0061,6.96132
67,165,207,2,STR,100,2.8414,3.171466
67,165,208,1,STR,100,0.32099,3.171466
67,166,208,2,STR,100,3.4579,3.469605
67,167,208,3,STR,100,1.7316,1.7316
68,167,208,4,STR,100,1.6644,1.6644
68,168,208,5,STR,100,4.3011,4.3011
69,168,208,6,STR,100,0.3924,0.3924
69,169,208,7,STR,100,3.5394,3.604355
69,169,209,1,STR,100,0.064955,3.604355
69,170,209,2,STR,100,1.9356,3.2002022
69,170,210,1,STR,100,1.2614,3.2002022
69,171,210,2,STR,100,3.1619,3.1634548
69,172,210,3,STR,100,0.25379,2.9505029
69,172,211,1,STR,100,2.6956,2.9505029
70,172,211,2,STR,100,1.06,1.06
70,173,211,3,STR,100,3.504,4.098968
70,173,212,1,STR,100,0.57055,4.098968
70,174,212,2,STR,100,3.2368,3.2368
70,175,212,3,STR,100,3.4507,4.6551
70,175,213,1,STR,100,1.2044,4.6551
70,176,213,2,STR,100,3.3185,3.3185
70,177,213,3,STR,100,3.7108,3.7108
69,177,213,4,STR,100,0.013729,0.020838901
69,178,213,5,STR,100,4.4189,5.3218675
69,178,214,1,STR,100,0.89772,5.3218675
69,179,214,2,STR,100,0.53271,1.81723
68,179,214,3,STR,100,0.43938,1.36377
69,179,214,4,STR,100,0.37637,1.81723
68,179,214,5,STR,100,0.92439,1.36377
69,179,214,6,STR,100,0.90815,1.81723
69,180,214,7,STR,100,0.65416,0.65416
68,180,214,8,STR,100,5.3436,5.3436
68,181,214,9,STR,100,4.332,4.332
68,182,214,10,STR,100,3.1772,3.1772
67,182,214,11,STR,100,0.32944,2.2838101
67,182,215,1,STR,100,0.9761,2.2838101
67,183,215,2,STR,100,0.81171,0.81171
68,183,215,3,STR,100,2.6077,2.6077
68,184,215,4,STR,100,3.1242,3.1242
68,185,215,5,STR,100,0.9095,1.955
67,185,215,6,STR,100,1.3027,1.9202511
68,185,215,7,STR,100,1.0455,1.955
67,185,215,8,STR,100,0.61627,1.9202511
67,186,215,9,STR,100,0.28307,3.8051744
67,186,216,1,STR,100,3.5182,3.8051744
67,187,216,2,STR,100,3.3575,3.3575
67,188,216,3,STR,100,3.6501,3.6501
67,189,216,4,STR,100,3.4258,3.4258
67,190,216,5,STR,100,3.4102,3.4102
67,191,216,6,STR,100,0.56919,1.35045
66,191,216,7,STR,100,2.0299,2.0299
67,191,216,8,STR,100,0.78126,1.35045
67,192,216,9,STR,100,2.1337,2.1337
66,192,216,10,STR,100,1.3592,1.3592
66,193,216,11,STR,100,3.5549,3.5549
66,194,216,12,STR,100,1.8606,1.8606
65,194,216,13,STR,100,1.8243,1.8243
65,195,216,14,STR,100,0.59288,2.2911801
66,195,216,15,STR,100,1.0162,1.0162
65,195,216,16,STR,100,1.6983,2.2911801
65,196,216,17,STR,100,3.7644,3.7644
65,197,216,18,STR,100,3.4471,3.4471
64,197,216,19,STR,100,0.22881,0.22881
64,198,216,20,STR,100,1.2914,1.2914
65,198,216,21,STR,100,2.4099,2.4099
65,199,216,22,STR,100,1.7453,1.7453
64,199,216,23,STR,100,2.4125,2.4125
64,200,216,24,STR,100,3.868,4.32715
63,200,216,25,STR,100,0.23105,1.4190819
63,200,217,1,STR,100,0.48701,1.4190819
63,200,218,1,STR,100,0.36698,1.4190819
63,201,218,2,STR,100,0.20876,1.031867
64,201,218,3,STR,100,2.4137,2.4588141
63,201,218,4,STR,100,0.093857,1.031867
64,201,218,5,STR,100,0.045114,2.4588141
63,201,218,6,STR,100,0.72925,1.031867
63,202,218,7,STR,100,2.0895,2.0895
64,202,218,8,STR,100,1.4173,1.4173
64,203,218,9,STR,100,0.65641,0.65641
63,203,218,10,STR,100,2.7029,2.7029
63,204,218,11,STR,100,3.9832,3.9832
63,205,218,12,STR,100,0.078772,4.436572
64,205,218,13,STR,100,1.1153,1.1153
63,205,218,14,STR,100,4.3578,4.436572
63,206,218,15,STR,100,3.264,4.13935
62,206,218,16,STR,100,0.40808,0.40808
63,206,218,17,STR,100,0.87535,4.13935
63,207,218,18,STR,100,3.5658,3.5658
63,208,218,19,STR,100,0.32926,3.4745598
62,208,218,20,STR,100,0.81071,0.962817
62,208,219,1,STR,100,0.12759,0.962817
63,208,219,2,STR,100,3.1453,3.4745598
63,209,219,3,STR,100,3.3088,3.3088
63,210,219,4,STR,100,1.8168,3.1812
64,210,219,5,STR,100,1.4352,1.4352
63,210,219,6,STR,100,1.3644,3.1812
63,211,219,7,STR,100,3.6812,3.6812
63,212,219,8,STR,100,1.6797,1.6797
64,212,219,9,STR,100,3.6356,3.6356
64,213,219,10,STR,100,3.2803,3.2803
64,214,219,11,STR,100,0.82673,0.82673
63,214,219,12,STR,100,1.3483,3.42982
63,214,220,1,STR,100,1.8512,3.42982
63,215,220,2,STR,100,0.4706,3.965695
63,215,221,1,STR,100,3.4473,3.965695
63,216,221,2,STR,100,2.5808,2.5808
64,216,221,3,STR,100,1.0859,1.0859
64,217,221,4,STR,100,3.4839,3.4839
65,217,221,5,STR,100,1.8106,1.8106
65,218,221,6,STR,100,3.3574,3.3574
65,219,221,7,STR,100,0.041631,3.45651
65,219,222,1,STR,100,3.4131,3.45651
65,220,222,2,STR,100,3.1359,3.1359
64,220,222,3,STR,100,0.23311,0.23311
64,221,222,4,STR,100,1.3746,1.3746
65,221,222,5,STR,100,3.2916,3.2916
66,221,222,6,STR,100,1.1818,1.1818
66,222,222,7,STR,100,4.0793,4.1068
66,223,222,8,STR,100,2.9142,3.072135
67,223,222,9,STR,100,0.49904,0.49904
67,224,222,10,STR,100,0.56745,0.56745
66,224,222,11,STR,100,1.7128,3.2853806
66,224,223,1,STR,100,1.4843,3.2853806
66,225,223,2,STR,100,0.027651,1.9807272
66,225,224,1,STR,100,1.953,1.9807272
67,225,224,2,STR,100,2.5423,2.5423
67,226,224,3,STR,100,1.231,1.2313831
66,226,224,4,STR,100,1.9368,1.9432958
66,227,224,5,STR,100,1.0306,1.0306
67,227,224,6,STR,100,2.5762,2.5762
67,228,224,7,STR,100,4.203,4.203
68,228,224,8,STR,100,1.4004,1.4004
68,229,224,9,STR,100,4.1872,4.1872
69,229,224,10,STR,100,1.7205,1.7205
69,230,224,11,STR,100,4.1749,4.70603
70,230,224,12,STR,100,2.7841,2.7841
69,230,224,13,STR,100,0.53113,4.70603
69,231,224,14,STR,100,1.3358,1.5582625
70,231,224,15,STR,100,1.9471,1.9471
70,232,224,16,STR,100,0.82364,5.164818
69,232,224,17,STR,100,0.0070714,0.0701143
69,232,225,1,STR,2,0.0033449,0.0701143
70,232,225,2,STR,2,2.2689,5.164818
70,232,226,1,STR,100,2.0662,5.164818
71,232,226,2,STR,100,3.8685,3.8685
71,233,226,3,STR,100,4.05,4.05
71,234,226,4,STR,100,1.504,1.504
72,234,226,5,STR,100,6.2292,6.2292
73,234,226,6,STR,100,0.32609,3.6070058
73,234,227,1,STR,100,3.2795,3.6070058
74,234,227,2,STR,100,3.4619,4.27113
74,234,228,1,STR,100,0.80923,4.27113
75,234,228,2,STR,100,0.15626,0.216237
75,235,228,3,STR,100,0.70505,2.15061
74,235,228,4,STR,100,0.69497,2.35187
75,235,228,5,STR,100,0.90794,2.15061
74,235,228,6,STR,100,1.6569,2.35187
75,235,228,7,STR,100,0.22585,2.15061
75,236,228,8,STR,100,3.5992,3.83716
76,236,228,9,STR,100,1.0611,4.6535997
75,236,228,10,STR,100,0.23796,3.83716
75,235,228,11,STR,100,0.11337,2.15061
75,235,229,1,STR,100,0.13292,2.15061
76,235,229,2,STR,100,1.2866,1.2866
76,236,229,3,STR,100,3.5925,4.6535997
76,237,229,4,STR,100,2.1944,2.4045575
76,237,230,1,STR,100,0.19491,2.4045575
77,237,230,2,STR,100,1.9363,1.9363
77,238,230,3,STR,100,3.5623,3.5623
76,238,230,4,STR,100,2.4803,2.4837613
76,239,230,5,STR,100,1.5865,3.3563986
76,239,231,1,STR,100,1.7654,3.3563986
77,239,231,2,STR,100,0.58198,0.58198
77,240,231,3,STR,100,4.0865,5.3851004
78,240,231,4,STR,100,1.4292,1.4292
77,240,231,5,STR,100,1.2986,5.3851004
77,241,231,6,STR,100,2.3844,2.3844
78,241,231,7,STR,100,1.8905,1.8905
78,242,231,8,STR,100,3.316,4.157585
78,242,232,1,STR,100,0.83779,4.157585
78,243,232,2,STR,100,2.1539,2.1539
79,243,232,3,STR,100,2.159,2.159
79,244,232,4,STR,100,4.6432,4.6432
78,244,232,5,STR,100,0.16369,0.1703477
78,245,232,6,STR,100,0.38504,2.7258697
78,245,233,1,STR,100,2.3404,2.7258697
79,245,233,2,STR,100,3.2756,3.2756
80,245,233,3,STR,100,1.2992,1.2992
80,246,233,4,STR,100,0.11248,0.83945996
79,246,233,5,STR,100,3.1797,3.1797
79,247,233,6,STR,100,3.1792,3.87131
79,248,233,7,STR,100,1.6079,1.78855
80,248,233,8,STR,100,1.9657,2.49008
80,249,233,9,STR,100,1.2314,1.75018
79,249,233,10,STR,100,4.3437,4.62523
79,250,233,11,STR,100,0.37446,3.48951
79,250,233,12,STR,100,0,3.48951
79,250,233,13,STR,100,0,3.48951
79,250,233,14,STR,100,0,3.48951
79,250,233,15,STR,100,0,3.48951
79,250,233,16,STR,100,0,3.48951
79,250,233,17,STR,100,0,3.48951
79,250,233,18,STR,100,0,3.48951
79,250,234,1,STR,100,2.7558,3.48951
79,251,234,2,STR,100,0.60462,1.8924199
78,251,234,3,STR,100,0.32888,2.2459626
78,251,235,1,STR,100,1.4131,2.2459626
79,251,235,2,STR,100,1.2878,1.8924199
78,251,235,3,STR,100,0.4976,2.2459626
78,252,235,4,STR,100,1.7891,3.5797
78,252,236,1,STR,100,1.7906,3.5797
78,253,236,2,STR,100,1.3976,1.6368101
79,253,236,3,STR,100,1.0199,3.83963
79,253,237,1,STR,100,2.7026,3.83963
80,253,237,2,STR,100,0.32222,0.32222
80,254,237,3,STR,100,2.6815,2.6815
79,254,237,4,STR,100,0.50445,0.50445
79,255,237,5,STR,100,3.657,3.657
79,256,237,6,STR,100,3.3188,3.3188
79,257,237,7,STR,100,2.2218,2.2218
78,257,237,8,STR,100,3.7915,3.8127878
78,258,237,9,STR,100,0.36063,2.9462333
78,258,238,1,STR,100,2.5613,2.9462333
79,258,238,2,STR,100,1.9122,1.9277371
79,258,239,1,STR,100,0.015356,1.9277371
79,259,239,2,STR,100,1.3907,3.4488
79,259,240,1,STR,100,2.0581,3.4488
78,259,240,2,STR,100,0.12311,0.12311
78,260,240,3,STR,100,3.16,3.16
78,261,240,4,STR,100,0.13224,3.5208402
79,261,240,5,STR,100,1.4428,1.4428
78,261,240,6,STR,100,3.3886,3.5208402
78,262,240,7,STR,100,0.69753,2.43183
77,262,240,8,STR,100,1.2554,1.61798
78,262,240,9,STR,100,1.7343,2.43183
78,263,240,10,STR,100,2.6219,3.94509
78,263,241,1,STR,100,0.95052,3.94509
78,264,241,2,STR,100,3.3112,3.3112
78,265,241,3,STR,100,3.4652,3.4652
78,266,241,4,STR,100,0.72007,5.645387
78,266,242,1,STR,100,4.9236,5.645387
78,267,242,2,STR,100,1.2672,4.0119
78,267,243,1,STR,100,2.7447,4.0119
77,267,243,2,STR,100,0.8804,0.8804
77,268,243,3,STR,100,0.35901,1.5943921
77,268,244,1,STR,100,1.2208,1.5943921
78,268,244,2,STR,100,1.6928,1.6928
78,269,244,3,STR,100,3.6287,3.6287
78,270,244,4,STR,100,3.6928,3.6928
77,270,244,5,STR,100,0.83137,1.0365319
77,270,245,1,STR,100,0.2039,1.0365319
77,271,245,2,STR,100,1.8963,2.6736
78,271,245,3,STR,100,0.49001,0.49001
77,271,245,4,STR,100,0.7773,2.6736
77,272,245,5,STR,100,3.5576,3.5576
77,273,245,6,STR,100,3.9436,4.458669
78,273,245,7,STR,100,0.34032,3.434963
78,273,246,1,STR,100,3.0816,3.434963
79,273,246,2,STR,100,0.64263,0.64263
79,274,246,3,STR,100,3.2553,3.2553
79,275,246,4,STR,100,3.315,3.315
79,276,246,5,STR,100,2.3283,2.3283
78,276,246,6,STR,100,1.1005,1.1005
78,277,246,7,STR,100,2.1138,3.9056323
78,277,247,1,STR,100,1.7863,3.9056323
78,278,247,2,STR,100,4.5011,4.5011
78,279,247,3,STR,100,3.81,3.81
78,280,247,4,STR,100,3.4626,3.4626
77,280,247,5,STR,100,0.029711,0.029711
77,281,247,6,STR,100,0.090037,0.104803
78,281,247,7,STR,100,4.2387,4.2387
77,281,247,8,STR,100,0.014766,0.104803
77,282,247,9,STR,100,1.0196,1.0196
78,282,247,10,STR,100,5.4923,5.4923
78,283,247,11,STR,100,2.0656,2.0781958
79,283,247,12,STR,100,5.1337,5.135264
79,284,247,13,STR,100,2.7738,4.254776
79,284,248,1,STR,100,1.4666,4.254776
78,284,248,2,STR,100,0.54663,0.552335
78,285,248,3,STR,100,0.85519,0.85519
79,285,248,4,STR,100,3.5793,3.5793
79,286,248,5,STR,100,3.6117,3.6117
79,287,248,6,STR,100,3.3044,3.3044
79,288,248,7,STR,100,0.30792,0.30792
78,288,248,8,STR,100,1.8871,3.193399
78,288,249,1,STR,100,1.279,3.193399
78,289,249,2,STR,100,3.2571,3.2601662
78,290,249,3,STR,100,0.89992,3.456368
78,290,250,1,STR,100,2.5536,3.456368
78,291,250,2,STR,100,3.108,3.57777
79,291,250,3,STR,100,1.764,1.764
79,292,250,4,STR,100,2.3962,3.7277799
79,292,251,1,STR,100,1.1172,3.7277799
79,293,251,2,STR,100,6.9147,6.9147
79,294,251,3,STR,100,0.67228,3.1625473
79,294,252,1,STR,100,2.4877,3.1625473
79,295,252,2,STR,100,0.72633,2.586243
79,295,253,1,STR,100,0.19226,2.586243
78,295,253,2,STR,100,0.092158,1.515958
79,295,253,3,STR,100,0.56126,2.586243
78,295,253,4,STR,100,1.4238,1.515958
79,295,253,5,STR,100,1.1012,2.586243
79,296,253,6,STR,100,4.443,4.443
79,297,253,7,STR,100,3.2154,3.2154
79,298,253,8,STR,100,3.2163,3.2163
79,299,253,9,STR,100,5.7309,5.7309
79,300,253,10,STR,100,2.855,2.855
80,300,253,11,STR,100,1.3763,1.3763
80,301,253,12,STR,100,4.1424,4.14259
80,302,253,13,STR,100,3.9615,4.3868423
80,302,254,1,STR,100,0.42265,4.3868423
80,303,254,2,STR,100,3.8653,3.8668838
80,304,254,3,STR,100,0.67651,0.7341922
80,304,255,1,STR,100,0.050415,0.7341922
81,304,255,2,STR,100,3.1982,3.1984556
82,304,255,3,STR,100,2.5642,2.5642
82,305,255,4,STR,100,3.0991,3.0991
82,306,255,5,STR,100,3.4144,3.4144
82,307,255,6,STR,100,0.33382,1.90992
81,307,255,7,STR,100,1.7649,1.7649
82,307,255,8,STR,100,1.5761,1.90992
82,308,255,9,STR,100,3.871,3.871
82,309,255,10,STR,100,3.9412,3.9412
83,309,255,11,STR,100,3.1694,3.1694
84,309,255,12,STR,100,0.99158,0.99158
84,310,255,13,STR,100,2.53,2.53
83,310,255,14,STR,100,2.7052,2.7052
83,311,255,15,STR,100,3.9798,3.9798
83,312,255,16,STR,100,3.3033,4.5088
82,312,255,17,STR,100,2.0907,2.0907
83,312,255,18,STR,100,1.2055,4.5088
83,313,255,19,STR,100,4.5405,4.5405
83,314,255,20,STR,100,2.9907,2.9907
84,314,255,21,STR,100,0.83526,0.83526
84,315,255,22,STR,100,0.62652,3.9882276
83,315,255,23,STR,100,2.2099,2.217641
84,315,255,24,STR,100,0.58636,3.9882276
84,315,256,1,STR,100,2.775,3.9882276
84,316,256,2,STR,100,3.2494,3.2494
84,317,256,3,STR,100,3.4413,3.4413
84,318,256,4,STR,100,0.041554,0.041554
56,263,257,1,STR,15,0.0574653,0.0574653
56,264,257,2,STR,15,0.1036979,0.1036979
56,265,257,3,STR,15,0.0703646,0.0703646
57,265,257,4,STR,15,0.1002431,0.1002431
58,266,257,5,STR,15,0.1292188,0.1292188
59,267,257,6,STR,15,0.1184375,0.1184375
60,267,257,7,STR,15,0.0214063,0.0214063
60,268,257,8,STR,15,0.0935938,0.0935938
60,269,257,9,STR,15,0.0951042,0.0951042
60,270,257,10,STR,15,0.0941319,0.0941319
60,271,257,11,STR,15,0.0947222,0.0947222
60,272,257,12,STR,15,0.085191,0.085191
61,272,257,13,STR,15,0.0767188,0.0767188
61,273,257,14,STR,15,0.052291700000000003,0.052291700000000003
62,273,257,15,STR,15,0.0552257,0.0552257
62,274,257,16,STR,15,0.068559,0.068559
63,274,257,17,STR,15,0.0550521,0.0550521
63,275,257,18,STR,15,0.0659028,0.0659028
62,275,257,19,STR,15,0.0285417,0.0285417
62,276,257,20,STR,15,0.0226042,0.0226042
63,276,257,21,STR,15,0.0758681,0.0758681
63,277,257,22,STR,15,0.0949653,0.0949653
63,278,257,23,STR,15,0.0255382,0.0255382
62,278,257,24,STR,15,0.0753819,0.0753819
62,279,257,25,STR,15,0.1032986,0.1032986
62,280,257,26,STR,15,0.0598438,0.0598438
61,280,257,27,STR,15,0.0359722,0.0359722
61,281,257,28,STR,15,0.1128472,0.1128472
60,281,257,29,STR,15,0.0980556,0.0980556
59,281,257,30,STR,15,0.0947917,0.0947917
58,281,257,31,STR,15,0.0998264,0.0998264
50,252,258,1,STR,15,0.1068484,0.1068484
49,253,258,2,STR,15,0.1260798,0.1260798
48,253,258,3,STR,15,0.0794738,0.0794738
48,254,258,4,STR,15,0.0729432,0.0729432
47,254,258,5,STR,15,0.0574209,0.0574209
47,255,258,6,STR,15,0.0703574,0.0703574
46,255,258,7,STR,15,0.0712757,0.0712757
46,256,258,8,STR,15,0.1142734,0.1142734
46,257,258,9,STR,15,0.0666423,0.0666423
45,257,258,10,STR,15,0.065026,0.065026
45,258,258,11,STR,15,0.1060144,0.1060144
45,259,258,12,STR,15,0.1010603,0.1010603
45,260,258,13,STR,15,0.1080185,0.1080185
45,261,258,14,STR,15,0.112782,0.112782
45,262,258,15,STR,15,0.1307139,0.1307139
44,263,258,16,STR,15,0.1808497,0.1808497
44,264,258,17,STR,15,0.0958416,0.0958416
43,265,258,18,STR,15,0.1005996,0.1005996
42,265,258,19,STR,15,0.095791,0.095791
42,266,258,20,STR,15,0.1426608,0.1426608
42,267,258,21,STR,15,0.0987094,0.0987094
42,268,258,22,STR,15,0.0377346,0.0377346
41,268,258,23,STR,15,0.0806876,0.0806876
41,269,258,24,STR,15,0.1259585,0.1259585
41,270,258,25,STR,15,0.0390557,0.0390557
40,270,258,26,STR,15,0.1182011,0.1182011
41,271,258,27,STR,15,0.0746346,0.0746346
40,271,258,28,STR,15,0.0812572,0.0812572
40,272,258,29,STR,15,0.1104603,0.1104603
39,272,258,30,STR,15,0.0497377,0.0497377
39,273,258,31,STR,15,0.1420923,0.1420923
38,274,258,32,STR,15,0.0589694,0.0589694
38,273,258,33,STR,15,0.0234805,0.0234805
3,145,267,0,CHB,0,0,0
3,146,267,0,CHB,0,0,0
3,147,267,0,CHB,0,0,0
3,148,267,0,CHB,0,0,0
3,149,267,0,CHB,0,0,0
3,150,267,0,CHB,0,0,0
3,151,267,0,CHB,0,0,0
3,152,267,0,CHB,0,0,0
3,153,267,0,CHB,0,0,0
3,154,267,0,CHB,0,0,0
3,155,267,0,CHB,0,0,0
3,156,267,0,CHB,0,0,0
3,157,267,0,CHB,0,0,0
3,158,267,0,CHB,0,0,0
3,159,267,0,CHB,0,0,0
3,160,267,0,CHB,0,0,0
3,161,267,0,CHB,0,0,0
4,117,267,0,CHB,0,0,0
4,118,267,0,CHB,0,0,0
4,119,267,0,CHB,0,0,0
4,120,267,0,CHB,0,0,0
4,121,267,0,CHB,0,0,0
4,122,267,0,CHB,0,0,0
4,123,267,0,CHB,0,0,0
4,124,267,0,CHB,0,0,0
4,125,267,0,CHB,0,0,0
4,126,267,0,CHB,0,0,0
4,127,267,0,CHB,0,0,0
4,128,267,0,CHB,0,0,0
4,129,267,0,CHB,0,0,0
4,130,267,0,CHB,0,0,0
4,132,267,0,CHB,0,0,0
4,133,267,0,CHB,0,0,0
4,134,267,0,CHB,0,0,0
4,143,267,0,CHB,0,0,0
4,144,267,0,CHB,0,0,0
4,145,267,0,CHB,0,0,0
4,161,267,0,CHB,0,0,0
4,162,267,0,CHB,0,0,0
4,163,267,0,CHB,0,0,0
4,164,267,0,CHB,0,0,0
5,113,267,0,CHB,0,0,0
5,114,267,0,CHB,0,0,0
5,115,267,0,CHB,0,0,0
5,116,267,0,CHB,0,0,0
5,117,267,0,CHB,0,0,0
5,130,267,0,CHB,0,0,0
5,131,267,0,CHB,0,0,0
5,132,267,0,CHB,0,0,0
5,134,267,0,CHB,0,0,0
5,135,267,0,CHB,0,0,0
5,136,267,0,CHB,0,0,0
5,137,267,0,CHB,0,0,0
5,138,267,0,CHB,0,0,0
5,139,267,0,CHB,0,0,0
5,140,267,0,CHB,0,0,0
5,141,267,0,CHB,0,0,0
5,142,267,0,CHB,0,0,0
5,143,267,0,CHB,0,0,0
5,164,267,0,CHB,0,0,0
5,165,267,0,CHB,0,0,0
5,166,267,0,CHB,0,0,0
5,167,267,0,CHB,0,0,0
5,168,267,0,CHB,0,0,0
5,169,267,0,CHB,0,0,0
6,107,267,0,CHB,0,0,0
6,108,267,0,CHB,0,0,0
6,109,267,0,CHB,0,0,0
6,110,267,0,CHB,0,0,0
6,111,267,0,CHB,0,0,0
6,112,267,0,CHB,0,0,0
6,113,267,0,CHB,0,0,0
6,168,267,0,CHB,0,0,0
6,169,267,0,CHB,0,0,0
6,170,267,0,CHB,0,0,0
6,171,267,0,CHB,0,0,0
6,172,267,0,CHB,0,0,0
6,173,267,0,CHB,0,0,0
6,174,266,0,CHB,0,0,0
7,104,267,0,CHB,0,0,0
7,105,267,0,CHB,0,0,0
7,106,267,0,CHB,0,0,0
7,107,267,0,CHB,0,0,0
7,174,266,0,CHB,0,0,0
7,175,266,0,CHB,0,0,0
8,175,266,0,CHB,0,0,0
