SegNum,kstpkper,leakage_m3d,BC,WellNum,leakage_m3d_baseline,leakage_change_m3d
193,"(1, 881)",853.366,STR,6054,852.876,0.489
22,"(1, 882)",-18.594,STR,6054,-18.596,0.002
139,"(1, 882)",2428.471,STR,6054,2428.226,0.245
188,"(1, 882)",10848.116,STR,6054,10840.776,7.34
191,"(1, 882)",1455.468,STR,6054,1454.978,0.489
193,"(1, 882)",3004.395,STR,6054,3001.948,2.447
194,"(1, 882)",21984.928,STR,6054,21982.481,2.447
22,"(1, 883)",-14.589,STR,6054,-14.596,0.007
125,"(1, 883)",3.469,STR,6054,3.464,0.005
188,"(1, 883)",19181.152,STR,6054,19178.706,2.447
191,"(1, 883)",2172.314,STR,6054,2170.846,1.468
200,"(1, 883)",6.938,STR,6054,6.904,0.034
202,"(1, 883)",3354.255,STR,6054,3337.129,17.126
22,"(1, 884)",-12.125,STR,6054,-12.13,0.005
179,"(1, 884)",14398.097,STR,6054,14393.204,4.893
185,"(1, 884)",5698.074,STR,6054,5695.628,2.447
191,"(1, 884)",2439.236,STR,6054,2438.257,0.979
199,"(1, 884)",18173.163,STR,6054,18158.484,14.679
22,"(1, 885)",-12.747,STR,6054,-12.752,0.005
65,"(1, 885)",-12658.582,STR,6054,-12661.028,2.447
188,"(1, 885)",23516.484,STR,6054,23509.144,7.34
191,"(1, 885)",2196.78,STR,6054,2195.312,1.468
194,"(1, 885)",30728.989,STR,6054,30704.523,24.466
199,"(1, 885)",34839.236,STR,6054,34814.77,24.466
22,"(1, 886)",-20.869,STR,6054,-20.874,0.005
180,"(1, 886)",8859.05,STR,6054,8856.603,2.447
181,"(1, 886)",2403.516,STR,6054,2402.537,0.979
185,"(1, 886)",2000.076,STR,6054,1999.097,0.979
188,"(1, 886)",15181.001,STR,6054,15178.555,2.447
191,"(1, 886)",831.346,STR,6054,830.368,0.979
193,"(1, 886)",1170.686,STR,6054,1170.197,0.489
194,"(1, 886)",16281.96,STR,6054,16279.514,2.447
139,"(1, 887)",658.129,STR,6054,657.64,0.489
179,"(1, 887)",-249.551,STR,6054,-250.529,0.979
185,"(1, 887)",75.673,STR,6054,75.012,0.661
191,"(1, 887)",-348.392,STR,6054,-348.882,0.489
193,"(1, 887)",-1110.011,STR,6054,-1110.256,0.245
194,"(1, 887)",3163.422,STR,6054,3158.529,4.893
139,"(1, 888)",342.521,STR,6054,341.787,0.734
153,"(1, 888)",-6821.053,STR,6054,-6823.499,2.447
179,"(1, 888)",-2732.825,STR,6054,-2735.271,2.447
185,"(1, 888)",-446.5,STR,6054,-447.479,0.979
191,"(1, 888)",-837.952,STR,6054,-838.931,0.979
193,"(1, 888)",-1913.956,STR,6054,-1914.445,0.489
194,"(1, 888)",-2225.894,STR,6054,-2227.607,1.713
188,"(1, 889)",-5595.318,STR,6054,-5597.765,2.447
191,"(1, 889)",-1026.094,STR,6054,-1027.806,1.713
193,"(1, 889)",-2139.775,STR,6054,-2141.243,1.468
34,"(1, 890)",3.741,STR,6054,3.736,0.005
139,"(1, 890)",238.027,STR,6054,237.465,0.563
153,"(1, 890)",-6485.872,STR,6054,-6490.765,4.893
199,"(1, 890)",72.565,STR,6054,71.146,1.419
202,"(1, 890)",5512.135,STR,6054,5509.688,2.447
203,"(1, 890)",4841.773,STR,6054,4839.326,2.447
191,"(1, 891)",-1081.386,STR,6054,-1082.365,0.979
194,"(1, 891)",-5081.537,STR,6054,-5083.984,2.447
198,"(1, 891)",-2933.444,STR,6054,-2935.891,2.447
200,"(1, 891)",1.628,STR,6054,1.628,0
202,"(1, 891)",3968.346,STR,6054,3965.899,2.447
22,"(1, 892)",-28.625,STR,6054,-28.649,0.024
179,"(1, 892)",910.126,STR,6054,908.658,1.468
180,"(1, 892)",-1957.016,STR,6054,-1957.26,0.245
191,"(1, 892)",-119.613,STR,6054,-120.494,0.881
193,"(1, 892)",-146.281,STR,6054,-146.354,0.073
194,"(1, 892)",5805.724,STR,6054,5803.277,2.447
198,"(1, 892)",931.411,STR,6054,931.167,0.245
202,"(1, 892)",10065.212,STR,6054,10062.765,2.447
22,"(1, 893)",-22.347,STR,6054,-22.352,0.005
179,"(1, 893)",7474.288,STR,6054,7469.395,4.893
185,"(1, 893)",6365.99,STR,6054,6363.543,2.447
191,"(1, 893)",1016.552,STR,6054,1015.818,0.734
193,"(1, 893)",2064.42,STR,6054,2064.176,0.245
202,"(1, 893)",16653.84,STR,6054,16648.947,4.893
139,"(1, 894)",2425.78,STR,6054,2425.29,0.489
179,"(1, 894)",9509.839,STR,6054,9507.393,2.447
181,"(1, 894)",1988.821,STR,6054,1988.577,0.245
188,"(1, 894)",13441.486,STR,6054,13439.039,2.447
198,"(1, 894)",6427.154,STR,6054,6424.707,2.447
34,"(1, 895)",1.421,STR,6054,1.384,0.037
180,"(1, 895)",24181.953,STR,6054,24179.506,2.447
181,"(1, 895)",3809.318,STR,6054,3806.872,2.447
191,"(1, 895)",1914.445,STR,6054,1914.201,0.245
202,"(1, 895)",15472.144,STR,6054,15457.464,14.679
153,"(1, 896)",3165.869,STR,6054,3160.976,4.893
179,"(1, 896)",11200.423,STR,6054,11197.976,2.447
180,"(1, 896)",22638.164,STR,6054,22633.27,4.893
194,"(1, 896)",23472.446,STR,6054,23467.553,4.893
200,"(1, 896)",7.658,STR,6054,7.653,0.005
125,"(1, 897)",2.613,STR,6054,2.608,0.005
133,"(1, 897)",-104.273,STR,6054,-104.298,0.024
139,"(1, 897)",2437.523,STR,6054,2437.034,0.489
153,"(1, 897)",8227.834,STR,6054,8225.387,2.447
179,"(1, 897)",12555.826,STR,6054,12550.933,4.893
180,"(1, 897)",23492.018,STR,6054,23489.572,2.447
188,"(1, 897)",20404.44,STR,6054,20394.654,9.786
198,"(1, 897)",8516.529,STR,6054,8514.083,2.447
200,"(1, 897)",1.514,STR,6054,1.485,0.029
202,"(1, 897)",732.015,STR,6054,718.07,13.945
97,"(1, 898)",-0,STR,6054,-0,0
122,"(1, 898)",171.334,STR,6054,171.309,0.024
139,"(1, 898)",1879.949,STR,6054,1879.459,0.489
179,"(1, 898)",7701.82,STR,6054,7699.373,2.447
180,"(1, 898)",11381.469,STR,6054,11374.13,7.34
181,"(1, 898)",2825.795,STR,6054,2823.348,2.447
185,"(1, 898)",2234.702,STR,6054,2233.723,0.979
188,"(1, 898)",16044.642,STR,6054,16037.303,7.34
193,"(1, 898)",1624.282,STR,6054,1623.792,0.489
198,"(1, 898)",5881.568,STR,6054,5879.121,2.447
125,"(1, 899)",2.182,STR,6054,2.181,0.001
133,"(1, 899)",-119.222,STR,6054,-119.246,0.024
179,"(1, 899)",2095.492,STR,6054,2092.801,2.691
180,"(1, 899)",-380.932,STR,6054,-386.804,5.872
185,"(1, 899)",462.403,STR,6054,461.669,0.734
188,"(1, 899)",7968.497,STR,6054,7966.05,2.447
191,"(1, 899)",-28.38,STR,6054,-28.405,0.024
193,"(1, 899)",-507.909,STR,6054,-508.154,0.245
199,"(1, 899)",12333.187,STR,6054,12330.741,2.447
139,"(1, 900)",491.272,STR,6054,491.028,0.245
179,"(1, 900)",-1183.898,STR,6054,-1184.387,0.489
180,"(1, 900)",-7068.157,STR,6054,-7070.603,2.447
181,"(1, 900)",-2146.625,STR,6054,-2147.604,0.979
185,"(1, 900)",-286.005,STR,6054,-286.494,0.489
193,"(1, 900)",-1610.091,STR,6054,-1610.336,0.245
139,"(1, 901)",199.2,STR,6054,199.176,0.024
194,"(1, 901)",-4704.765,STR,6054,-4709.658,4.893
198,"(1, 901)",-2723.039,STR,6054,-2725.485,2.447
202,"(1, 901)",4442.981,STR,6054,4440.535,2.447
139,"(1, 902)",83.771,STR,6054,83.453,0.318
153,"(1, 902)",-7789.897,STR,6054,-7792.343,2.447
180,"(1, 902)",-13235.974,STR,6054,-13240.867,4.893
181,"(1, 902)",-4699.872,STR,6054,-4702.318,2.447
185,"(1, 902)",4389.157,STR,6054,4386.71,2.447
188,"(1, 902)",-7398.444,STR,6054,-7400.891,2.447
193,"(1, 902)",-2391.528,STR,6054,-2392.751,1.223
194,"(1, 902)",-6138.458,STR,6054,-6140.905,2.447
22,"(1, 903)",-33.298,STR,6054,-33.322,0.024
153,"(1, 903)",-5879.121,STR,6054,-5884.014,4.893
179,"(1, 903)",-3344.469,STR,6054,-3346.915,2.447
180,"(1, 903)",-11092.774,STR,6054,-11095.22,2.447
185,"(1, 903)",1687.158,STR,6054,1686.669,0.489
191,"(1, 903)",-1101.938,STR,6054,-1102.916,0.979
193,"(1, 903)",-2065.399,STR,6054,-2065.644,0.245
199,"(1, 903)",-1218.639,STR,6054,-1220.107,1.468
258,"(1, 903)",-0.001,STR,6054,-0.001,0.001
34,"(1, 904)",3.43,STR,6054,3.425,0.005
179,"(1, 904)",-3317.556,STR,6054,-3320.003,2.447
180,"(1, 904)",-10838.33,STR,6054,-10840.776,2.447
185,"(1, 904)",182.27,STR,6054,182.099,0.171
194,"(1, 904)",-5612.444,STR,6054,-5614.891,2.447
199,"(1, 904)",-1730.463,STR,6054,-1731.931,1.468
202,"(1, 904)",2970.143,STR,6054,2967.696,2.447
181,"(1, 905)",-3735.921,STR,6054,-3740.814,4.893
194,"(1, 905)",3124.277,STR,6054,3121.83,2.447
198,"(1, 905)",25.249,STR,6054,21.797,3.452
34,"(1, 906)",18.063,STR,6054,18.056,0.007
125,"(1, 906)",2.552,STR,6054,2.549,0.002
153,"(1, 906)",7809.469,STR,6054,7804.576,4.893
179,"(1, 906)",5874.228,STR,6054,5866.888,7.34
188,"(1, 906)",3112.044,STR,6054,3109.598,2.447
191,"(1, 906)",545.831,STR,6054,545.586,0.245
198,"(1, 906)",3689.436,STR,6054,3686.989,2.447
199,"(1, 906)",21520.078,STR,6054,21517.632,2.447
202,"(1, 906)",14447.029,STR,6054,14444.582,2.447
133,"(1, 907)",-138.696,STR,6054,-138.721,0.024
180,"(1, 907)",13025.568,STR,6054,13020.675,4.893
181,"(1, 907)",296.28,STR,6054,295.791,0.489
188,"(1, 907)",7161.127,STR,6054,7158.68,2.447
191,"(1, 907)",682.105,STR,6054,680.637,1.468
194,"(1, 907)",14111.848,STR,6054,14106.955,4.893
133,"(1, 908)",-127.711,STR,6054,-127.736,0.024
153,"(1, 908)",5592.872,STR,6054,5585.532,7.34
179,"(1, 908)",9722.691,STR,6054,9720.245,2.447
181,"(1, 908)",1783.798,STR,6054,1783.309,0.489
191,"(1, 908)",1134.477,STR,6054,1133.743,0.734
180,"(1, 909)",17497.908,STR,6054,17493.015,4.893
188,"(1, 909)",13642.105,STR,6054,13639.659,2.447
202,"(1, 909)",18965.854,STR,6054,18963.407,2.447
125,"(1, 910)",2.899,STR,6054,2.897,0.002
133,"(1, 910)",-118.855,STR,6054,-118.879,0.024
179,"(1, 910)",6684.044,STR,6054,6681.598,2.447
180,"(1, 910)",8888.409,STR,6054,8883.516,4.893
181,"(1, 910)",1595.657,STR,6054,1595.167,0.489
191,"(1, 910)",697.519,STR,6054,697.029,0.489
139,"(1, 911)",1277.357,STR,6054,1277.112,0.245
179,"(1, 911)",2762.184,STR,6054,2759.737,2.447
180,"(1, 911)",604.304,STR,6054,600.39,3.915
181,"(1, 911)",-271.325,STR,6054,-271.815,0.489
185,"(1, 911)",610.91,STR,6054,610.421,0.489
193,"(1, 911)",-166.93,STR,6054,-167.272,0.343
199,"(1, 911)",12440.837,STR,6054,12438.39,2.447
34,"(1, 912)",7.386,STR,6054,7.381,0.005
139,"(1, 912)",990.129,STR,6054,989.395,0.734
153,"(1, 912)",-779.234,STR,6054,-780.213,0.979
180,"(1, 912)",-3611.146,STR,6054,-3616.039,4.893
181,"(1, 912)",-1567.032,STR,6054,-1569.723,2.691
188,"(1, 912)",2115.309,STR,6054,2111.639,3.67
194,"(1, 912)",2862.493,STR,6054,2860.047,2.447
200,"(1, 912)",3.528,STR,6054,3.526,0.002
202,"(1, 912)",9174.658,STR,6054,9172.212,2.447
139,"(1, 913)",522.099,STR,6054,521.855,0.245
153,"(1, 913)",-4291.294,STR,6054,-4293.74,2.447
185,"(1, 913)",4477.233,STR,6054,4474.787,2.447
193,"(1, 913)",-1524.951,STR,6054,-1525.685,0.734
198,"(1, 913)",-1427.577,STR,6054,-1429.779,2.202
179,"(1, 914)",-2891.852,STR,6054,-2894.299,2.447
180,"(1, 914)",-10441.984,STR,6054,-10444.431,2.447
185,"(1, 914)",1706.731,STR,6054,1706.242,0.489
193,"(1, 914)",-1969.249,STR,6054,-1969.493,0.245
198,"(1, 914)",-2351.159,STR,6054,-2352.627,1.468
200,"(1, 914)",1.732,STR,6054,1.73,0.002
139,"(1, 915)",675.744,STR,6054,675.5,0.245
179,"(1, 915)",-1711.869,STR,6054,-1713.092,1.223
181,"(1, 915)",-3491.263,STR,6054,-3493.71,2.447
185,"(1, 915)",1579.265,STR,6054,1578.286,0.979
193,"(1, 915)",-1425.375,STR,6054,-1426.843,1.468
198,"(1, 915)",-1419.748,STR,6054,-1420.482,0.734
199,"(1, 915)",3077.792,STR,6054,3075.345,2.447
202,"(1, 915)",5609.998,STR,6054,5607.551,2.447
34,"(1, 916)",7.009,STR,6054,7.005,0.005
125,"(1, 916)",1.4,STR,6054,1.4,0
179,"(1, 916)",-118.267,STR,6054,-119.05,0.783
180,"(1, 916)",-4646.047,STR,6054,-4648.494,2.447
181,"(1, 916)",-2894.299,STR,6054,-2896.745,2.447
185,"(1, 916)",1881.172,STR,6054,1880.927,0.245
188,"(1, 916)",-1762.024,STR,6054,-1762.513,0.489
191,"(1, 916)",-456.286,STR,6054,-456.776,0.489
194,"(1, 916)",1317.726,STR,6054,1314.3,3.425
198,"(1, 916)",-572.009,STR,6054,-572.988,0.979
199,"(1, 916)",5996.557,STR,6054,5991.664,4.893
200,"(1, 916)",2.684,STR,6054,2.681,0.002
202,"(1, 916)",7033.905,STR,6054,7029.012,4.893
125,"(1, 917)",3.029,STR,6054,3.026,0.002
179,"(1, 917)",7736.072,STR,6054,7733.625,2.447
181,"(1, 917)",514.759,STR,6054,511.824,2.936
198,"(1, 917)",5296.836,STR,6054,5291.943,4.893
202,"(1, 917)",16609.801,STR,6054,16607.355,2.447
179,"(1, 918)",14498.407,STR,6054,14495.96,2.447
191,"(1, 918)",1990.779,STR,6054,1990.289,0.489
193,"(1, 918)",3948.773,STR,6054,3946.326,2.447
194,"(1, 918)",28869.591,STR,6054,28845.126,24.466
199,"(1, 918)",22997.81,STR,6054,22975.791,22.019
179,"(1, 919)",17192.086,STR,6054,17189.64,2.447
181,"(1, 919)",6167.817,STR,6054,6165.37,2.447
185,"(1, 919)",5450.97,STR,6054,5448.524,2.447
188,"(1, 919)",24514.687,STR,6054,24490.221,24.466
194,"(1, 919)",30337.537,STR,6054,30313.071,24.466
199,"(1, 919)",6194.729,STR,6054,6192.283,2.447
179,"(1, 920)",18456.966,STR,6054,18454.519,2.447
185,"(1, 920)",5906.033,STR,6054,5903.587,2.447
188,"(1, 920)",27890.961,STR,6054,27866.495,24.466
193,"(1, 920)",4714.551,STR,6054,4712.105,2.447
194,"(1, 920)",15070.905,STR,6054,15043.993,26.912
181,"(1, 921)",7403.338,STR,6054,7400.891,2.447
194,"(1, 921)",27499.509,STR,6054,27450.578,48.932
139,"(1, 922)",1689.605,STR,6054,1689.36,0.245
199,"(1, 922)",73397.266,STR,6054,73323.869,73.397
125,"(1, 923)",7.173,STR,6054,7.171,0.002
153,"(1, 923)",-2730.378,STR,6054,-2735.271,4.893
191,"(1, 923)",-42.301,STR,6054,-43.818,1.517
200,"(1, 923)",16.421,STR,6054,16.419,0.002
179,"(1, 924)",-1249.955,STR,6054,-1251.423,1.468
181,"(1, 924)",-2081.546,STR,6054,-2082.525,0.979
200,"(1, 924)",8.108,STR,6054,8.106,0.002
179,"(1, 925)",-2847.814,STR,6054,-2850.261,2.447
185,"(1, 925)",-593.295,STR,6054,-594.273,0.979
191,"(1, 925)",-1033.189,STR,6054,-1033.923,0.734
193,"(1, 925)",-2157.88,STR,6054,-2158.369,0.489
194,"(1, 925)",-3584.233,STR,6054,-3586.68,2.447
153,"(1, 926)",-4827.094,STR,6054,-4829.54,2.447
180,"(1, 926)",-9869.486,STR,6054,-9874.379,4.893
198,"(1, 926)",-2125.34,STR,6054,-2127.053,1.713
153,"(1, 927)",-5061.965,STR,6054,-5064.411,2.447
179,"(1, 927)",-3045.987,STR,6054,-3048.433,2.447
180,"(1, 927)",-10021.173,STR,6054,-10023.62,2.447
185,"(1, 927)",9994.261,STR,6054,9991.815,2.447
191,"(1, 927)",-1041.507,STR,6054,-1042.241,0.734
193,"(1, 927)",-1998.852,STR,6054,-1999.097,0.245
200,"(1, 927)",2.058,STR,6054,2.058,0
202,"(1, 927)",5304.176,STR,6054,5301.729,2.447
139,"(1, 928)",741.068,STR,6054,740.823,0.245
179,"(1, 928)",-1733.643,STR,6054,-1738.047,4.404
198,"(1, 928)",-665.958,STR,6054,-666.203,0.245
139,"(1, 929)",890.798,STR,6054,890.309,0.489
179,"(1, 929)",-692.381,STR,6054,-698.987,6.606
188,"(1, 929)",-788.776,STR,6054,-789.021,0.245
199,"(1, 929)",8007.642,STR,6054,8005.195,2.447
122,"(1, 930)",141.804,STR,6054,141.779,0.024
139,"(1, 930)",1904.17,STR,6054,1903.68,0.489
179,"(1, 930)",5157.381,STR,6054,5152.488,4.893
180,"(1, 930)",10464.004,STR,6054,10451.771,12.233
181,"(1, 930)",-7.08,STR,6054,-8.472,1.392
198,"(1, 930)",5644.25,STR,6054,5641.803,2.447
199,"(1, 930)",29163.181,STR,6054,29138.715,24.466
133,"(1, 931)",-125.118,STR,6054,-125.142,0.024
139,"(1, 931)",2532.206,STR,6054,2529.759,2.447
153,"(1, 931)",11166.171,STR,6054,11161.278,4.893
179,"(1, 931)",12355.207,STR,6054,12352.76,2.447
181,"(1, 931)",3699.222,STR,6054,3696.776,2.447
188,"(1, 931)",18026.369,STR,6054,18023.922,2.447
199,"(1, 931)",32881.975,STR,6054,32857.51,24.466
22,"(1, 932)",-9.302,STR,6054,-9.304,0.002
153,"(1, 932)",14929.004,STR,6054,14926.557,2.447
179,"(1, 932)",16529.064,STR,6054,16524.171,4.893
181,"(1, 932)",6263.233,STR,6054,6258.34,4.893
188,"(1, 932)",24323.854,STR,6054,24318.961,4.893
191,"(1, 932)",2387.124,STR,6054,2386.634,0.489
193,"(1, 932)",4780.609,STR,6054,4778.162,2.447
194,"(1, 932)",24223.544,STR,6054,24211.312,12.233
22,"(1, 933)",-8.739,STR,6054,-8.742,0.002
153,"(1, 933)",11161.278,STR,6054,11156.384,4.893
179,"(1, 933)",14148.546,STR,6054,14146.1,2.447
181,"(1, 933)",6277.913,STR,6054,6275.466,2.447
191,"(1, 933)",2250.116,STR,6054,2249.626,0.489
198,"(1, 933)",8819.905,STR,6054,8778.313,41.592
22,"(1, 934)",-12.92,STR,6054,-12.923,0.002
51,"(1, 934)",-790.733,STR,6054,-790.978,0.245
69,"(1, 934)",-111.172,STR,6054,-111.221,0.049
97,"(1, 934)",0,STR,6054,-0.001,0.002
158,"(1, 934)",8225.387,STR,6054,8222.94,2.447
164,"(1, 934)",114.035,STR,6054,114.01,0.024
178,"(1, 934)",-0,STR,6054,-0,0
181,"(1, 934)",4210.557,STR,6054,4208.11,2.447
188,"(1, 934)",20282.111,STR,6054,20274.772,7.34
191,"(1, 934)",1442.99,STR,6054,1442.256,0.734
199,"(1, 934)",53041.758,STR,6054,52992.826,48.932
206,"(1, 934)",278.665,STR,6054,278.176,0.489
207,"(1, 934)",-1026.828,STR,6054,-1027.072,0.245
241,"(1, 934)",-55.733,STR,6054,-55.757,0.024
97,"(1, 935)",-0.005,STR,6054,-0.005,0.001
125,"(1, 935)",6.779,STR,6054,6.777,0.002
139,"(1, 935)",1665.384,STR,6054,1665.139,0.245
153,"(1, 935)",3579.34,STR,6054,3574.447,4.893
164,"(1, 935)",107.796,STR,6054,107.772,0.024
167,"(1, 935)",-1022.424,STR,6054,-1022.669,0.245
179,"(1, 935)",4849.113,STR,6054,4846.666,2.447
180,"(1, 935)",5245.458,STR,6054,5243.011,2.447
181,"(1, 935)",1710.401,STR,6054,1708.688,1.713
188,"(1, 935)",13191.935,STR,6054,13189.489,2.447
192,"(1, 935)",2025.52,STR,6054,2017.936,7.584
200,"(1, 935)",15.289,STR,6054,15.286,0.002
34,"(1, 936)",18.158,STR,6054,18.154,0.005
61,"(1, 936)",8.485,STR,6054,8.482,0.002
133,"(1, 936)",-119.442,STR,6054,-119.466,0.024
164,"(1, 936)",38.925,STR,6054,38.803,0.122
179,"(1, 936)",1150.135,STR,6054,1149.401,0.734
181,"(1, 936)",-618.25,STR,6054,-619.718,1.468
182,"(1, 936)",355.977,STR,6054,355.487,0.489
187,"(1, 936)",-40.099,STR,6054,-41.225,1.125
206,"(1, 936)",936.794,STR,6054,936.549,0.245
208,"(1, 936)",21515.185,STR,6054,21512.739,2.447
212,"(1, 936)",1985.641,STR,6054,1981.971,3.67
213,"(1, 936)",6666.918,STR,6054,6664.472,2.447
230,"(1, 936)",7283.455,STR,6054,7281.009,2.447
139,"(1, 937)",561.978,STR,6054,561.489,0.489
179,"(1, 937)",-1393.325,STR,6054,-1397.484,4.159
180,"(1, 937)",-7496.307,STR,6054,-7498.754,2.447
181,"(1, 937)",-2439.48,STR,6054,-2441.438,1.957
192,"(1, 937)",-595.741,STR,6054,-599.656,3.915
197,"(1, 937)",2994.608,STR,6054,2989.715,4.893
199,"(1, 937)",6588.628,STR,6054,6586.181,2.447
213,"(1, 937)",2505.293,STR,6054,2502.847,2.447
216,"(1, 937)",47659.292,STR,6054,47634.826,24.466
225,"(1, 937)",1191.238,STR,6054,1190.748,0.489
226,"(1, 937)",-1651.928,STR,6054,-1652.172,0.245
228,"(1, 937)",870.736,STR,6054,870.247,0.489
32,"(1, 938)",-9.123,STR,6054,-9.138,0.015
139,"(1, 938)",564.914,STR,6054,564.425,0.489
179,"(1, 938)",-1927.902,STR,6054,-1933.773,5.872
182,"(1, 938)",-222.467,STR,6054,-223.128,0.661
187,"(1, 938)",-9935.543,STR,6054,-9937.99,2.447
193,"(1, 938)",-1319.438,STR,6054,-1320.661,1.223
198,"(1, 938)",-1062.792,STR,6054,-1065.239,2.447
221,"(1, 938)",-588.646,STR,6054,-593.784,5.138
222,"(1, 938)",655.927,STR,6054,655.682,0.245
225,"(1, 938)",1111.479,STR,6054,1111.235,0.245
226,"(1, 938)",-1569.968,STR,6054,-1573.637,3.67
228,"(1, 938)",159.786,STR,6054,159.59,0.196
122,"(1, 939)",127.736,STR,6054,127.711,0.024
125,"(1, 939)",1.157,STR,6054,1.156,0.001
139,"(1, 939)",511.824,STR,6054,511.334,0.489
153,"(1, 939)",-4435.641,STR,6054,-4438.088,2.447
191,"(1, 939)",-902.786,STR,6054,-903.031,0.245
194,"(1, 939)",-1546.725,STR,6054,-1547.704,0.979
198,"(1, 939)",-1544.278,STR,6054,-1546.48,2.202
218,"(1, 939)",1905.882,STR,6054,1905.638,0.245
34,"(1, 940)",10.42,STR,6054,10.415,0.005
125,"(1, 940)",1.764,STR,6054,1.763,0.001
133,"(1, 940)",-142.048,STR,6054,-142.073,0.024
139,"(1, 940)",1383.538,STR,6054,1383.049,0.489
179,"(1, 940)",1208.364,STR,6054,1205.917,2.447
181,"(1, 940)",-2512.633,STR,6054,-2515.08,2.447
188,"(1, 940)",-751.833,STR,6054,-756.726,4.893
191,"(1, 940)",-283.313,STR,6054,-284.047,0.734
193,"(1, 940)",-147.186,STR,6054,-148.752,1.566
194,"(1, 940)",5822.85,STR,6054,5817.957,4.893
198,"(1, 940)",916.732,STR,6054,915.264,1.468
200,"(1, 940)",3.506,STR,6054,3.503,0.002
202,"(1, 940)",9752.05,STR,6054,9749.604,2.447
221,"(1, 940)",1967.291,STR,6054,1965.579,1.713
222,"(1, 940)",609.687,STR,6054,608.708,0.979
223,"(1, 940)",-1005.543,STR,6054,-1006.032,0.489
153,"(1, 941)",4323.099,STR,6054,4320.652,2.447
180,"(1, 941)",2121.181,STR,6054,2116.533,4.648
188,"(1, 941)",2226.628,STR,6054,2222.959,3.67
193,"(1, 941)",368.699,STR,6054,367.476,1.223
225,"(1, 941)",1736.335,STR,6054,1736.09,0.245
226,"(1, 941)",-1584.892,STR,6054,-1586.849,1.957
153,"(1, 942)",7501.201,STR,6054,7496.307,4.893
188,"(1, 942)",8122.631,STR,6054,8120.184,2.447
191,"(1, 942)",782.904,STR,6054,782.66,0.245
193,"(1, 942)",1918.605,STR,6054,1918.36,0.245
34,"(1, 943)",18.54,STR,6054,18.459,0.081
139,"(1, 943)",2422.11,STR,6054,2421.62,0.489
179,"(1, 943)",11711.757,STR,6054,11706.864,4.893
181,"(1, 943)",2918.765,STR,6054,2916.318,2.447
188,"(1, 943)",15315.563,STR,6054,15313.116,2.447
194,"(1, 943)",24404.591,STR,6054,24402.144,2.447
198,"(1, 943)",7354.406,STR,6054,7351.96,2.447
202,"(1, 943)",19628.876,STR,6054,19597.07,31.805
203,"(1, 943)",43255.456,STR,6054,43230.99,24.466
22,"(1, 944)",-18.112,STR,6054,-18.117,0.005
153,"(1, 944)",6688.938,STR,6054,6684.044,4.893
179,"(1, 944)",12462.856,STR,6054,12457.963,4.893
180,"(1, 944)",25346.523,STR,6054,25322.057,24.466
181,"(1, 944)",4093.121,STR,6054,4090.674,2.447
191,"(1, 944)",1695.966,STR,6054,1694.743,1.223
200,"(1, 944)",7.359,STR,6054,7.357,0.002
202,"(1, 944)",5079.091,STR,6054,5052.179,26.912
122,"(1, 945)",134.978,STR,6054,134.953,0.024
153,"(1, 945)",2776.863,STR,6054,2769.524,7.34
179,"(1, 945)",9301.88,STR,6054,9299.434,2.447
188,"(1, 945)",17015.933,STR,6054,17011.04,4.893
193,"(1, 945)",2331.097,STR,6054,2330.853,0.245
179,"(1, 946)",5622.231,STR,6054,5619.784,2.447
181,"(1, 946)",1716.028,STR,6054,1715.539,0.489
194,"(1, 946)",14319.807,STR,6054,14314.914,4.893
180,"(1, 947)",-1812.668,STR,6054,-1816.582,3.915
181,"(1, 947)",-642.96,STR,6054,-646.141,3.181
185,"(1, 947)",303.62,STR,6054,303.131,0.489
194,"(1, 947)",4445.428,STR,6054,4442.981,2.447
198,"(1, 947)",815.688,STR,6054,814.954,0.734
153,"(1, 948)",-3958.559,STR,6054,-3963.452,4.893
185,"(1, 948)",-231.373,STR,6054,-231.642,0.269
188,"(1, 948)",91.429,STR,6054,84.382,7.046
191,"(1, 948)",-767.246,STR,6054,-768.714,1.468
193,"(1, 948)",-1505.378,STR,6054,-1506.357,0.979
125,"(1, 949)",0.93,STR,6054,0.929,0.001
133,"(1, 949)",-144.03,STR,6054,-144.054,0.024
139,"(1, 949)",390.473,STR,6054,390.229,0.245
153,"(1, 949)",-5228.332,STR,6054,-5235.672,7.34
180,"(1, 949)",-9605.256,STR,6054,-9607.702,2.447
185,"(1, 949)",-512.068,STR,6054,-512.313,0.245
188,"(1, 949)",-3295.537,STR,6054,-3297.984,2.447
191,"(1, 949)",-1012.393,STR,6054,-1013.861,1.468
198,"(1, 949)",-2289.261,STR,6054,-2290.484,1.223
199,"(1, 949)",195.408,STR,6054,192.57,2.838
139,"(1, 950)",320.012,STR,6054,319.767,0.245
153,"(1, 950)",-5607.551,STR,6054,-5612.444,4.893
180,"(1, 950)",-10716.001,STR,6054,-10718.447,2.447
188,"(1, 950)",-5238.118,STR,6054,-5245.458,7.34
191,"(1, 950)",-1007.989,STR,6054,-1008.723,0.734
22,"(1, 951)",-32.515,STR,6054,-32.539,0.024
125,"(1, 951)",1.171,STR,6054,1.171,0
139,"(1, 951)",696.54,STR,6054,696.051,0.489
188,"(1, 951)",-3787.299,STR,6054,-3789.746,2.447
